query_id,query_text,query_type,language,video,segment_index,start_time,end_time,relevance,notes
auto_0282,"skumdemper for vanninjeksjon, oksygenfjerner,",exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,10,70.94,85.92,3,auto_seed_positive
auto_0282,"skumdemper for vanninjeksjon, oksygenfjerner,",exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,9,63.36,70.16,1,auto_negative_same_video
auto_0282,"skumdemper for vanninjeksjon, oksygenfjerner,",exact_keyword,no,30Min,127,409.24,409.64,0,auto_negative_other_video
auto_0282,"skumdemper for vanninjeksjon, oksygenfjerner,",exact_keyword,no,video1,399,1241.52,1243.32,0,auto_negative_other_video
auto_0283,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,34,226.74,234.64,3,auto_seed_positive
auto_0283,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,19,119.67999999999999,120.5,1,auto_negative_same_video
auto_0283,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,2,11.22,17.36,0,auto_negative_other_video
auto_0283,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,video1,340,1053.6,1056.52,0,auto_negative_other_video
auto_0284,slå sammen partikler til,exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,34,226.74,234.64,3,auto_seed_positive
auto_0284,slå sammen partikler til,exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,31,178.56,180.56,1,auto_negative_same_video
auto_0284,slå sammen partikler til,exact_keyword,no,Comedy 2,125,260.0,261.08,0,auto_negative_other_video
auto_0284,slå sammen partikler til,exact_keyword,no,David Pogue- Simplicity sells - TED Talk,144,816.66,820.4,0,auto_negative_other_video
auto_0285,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,34,226.74,234.64,3,auto_seed_positive
auto_0285,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,6,42.32000000000001,51.58,1,auto_negative_same_video
auto_0285,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Johan Sverdrup - System 62 - Diesel,12,71.46000000000001,73.98,0,auto_negative_other_video
auto_0285,where do they talk about FilterAid fungerer flokulant sammen partikler?,natural_search,no,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,182,532.36,534.04,0,auto_negative_other_video
auto_0286,slå sammen partikler til,exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,34,226.74,234.64,3,auto_seed_positive
auto_0286,slå sammen partikler til,exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,0,0.0,3.54,1,auto_negative_same_video
auto_0286,slå sammen partikler til,exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,38,94.08,95.78,0,auto_negative_other_video
auto_0286,slå sammen partikler til,exact_keyword,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,208,587.94,588.56,0,auto_negative_other_video
auto_0287,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,1,13.96,23.46,3,auto_seed_positive
auto_0287,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,11,83.42,86.44,1,auto_negative_same_video
auto_0287,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Majora Carter- Greening the ghetto - TED Talk,144,429.78,432.16,0,auto_negative_other_video
auto_0287,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,423,882.28,883.26,0,auto_negative_other_video
auto_0288,skal sørge for en,exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,1,13.96,23.46,3,auto_seed_positive
auto_0288,skal sørge for en,exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,2,26.240000000000002,35.78,1,auto_negative_same_video
auto_0288,skal sørge for en,exact_keyword,no,Comedy 2,170,344.0,345.1,0,auto_negative_other_video
auto_0288,skal sørge for en,exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,34,256.6,258.28,0,auto_negative_other_video
auto_0289,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,1,13.96,23.46,3,auto_seed_positive
auto_0289,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,24,165.0,171.36,1,auto_negative_same_video
auto_0289,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,video1,9,29.18,32.98,0,auto_negative_other_video
auto_0289,where do they talk about tillegg alle disse plattformene atmosfærisk?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,346,1171.18,1173.6,0,auto_negative_other_video
auto_0290,skal sørge for en,exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,1,13.96,23.46,3,auto_seed_positive
auto_0290,skal sørge for en,exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,6,53.44,58.78,1,auto_negative_same_video
auto_0290,skal sørge for en,exact_keyword,no,Hans Rosling- The best stats you've ever seen - TED Talk,26,131.82,137.92,0,auto_negative_other_video
auto_0290,skal sørge for en,exact_keyword,no,Majora Carter- Greening the ghetto - TED Talk,274,831.9,832.08,0,auto_negative_other_video
auto_0291,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,2,26.240000000000002,35.78,3,auto_seed_positive
auto_0291,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,12,87.62,91.16,1,auto_negative_same_video
auto_0291,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Comedy 2,72,154.54000000000002,156.12,0,auto_negative_other_video
auto_0291,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Hans Rosling- The best stats you've ever seen - TED Talk,351,1131.68,1132.8,0,auto_negative_other_video
auto_0292,"hydrokarbongass og væske, for",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,2,26.240000000000002,35.78,3,auto_seed_positive
auto_0292,"hydrokarbongass og væske, for",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,24,165.0,171.36,1,auto_negative_same_video
auto_0292,"hydrokarbongass og væske, for",exact_keyword,no,Rick Warren- A life of purpose - TED Talk,143,464.44,466.76,0,auto_negative_other_video
auto_0292,"hydrokarbongass og væske, for",exact_keyword,no,Julia Sweeney- Letting go of God - TED Talk,23,66.84,67.58,0,auto_negative_other_video
auto_0293,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,2,26.240000000000002,35.78,3,auto_seed_positive
auto_0293,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,25,171.36,174.24,1,auto_negative_same_video
auto_0293,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,353,1003.86,1005.12,0,auto_negative_other_video
auto_0293,where do they talk about Frakkelsystemet skal sørge sikker håndtering?,natural_search,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,529,1093.96,1095.72,0,auto_negative_other_video
auto_0294,"hydrokarbongass og væske, for",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,2,26.240000000000002,35.78,3,auto_seed_positive
auto_0294,"hydrokarbongass og væske, for",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,22,151.6,155.9,1,auto_negative_same_video
auto_0294,"hydrokarbongass og væske, for",exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,227,487.92,490.18,0,auto_negative_other_video
auto_0294,"hydrokarbongass og væske, for",exact_keyword,no,17Min,209,815.8,821.84,0,auto_negative_other_video
auto_0295,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,13,92.84,101.18,3,auto_seed_positive
auto_0295,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,1,13.96,23.46,1,auto_negative_same_video
auto_0295,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,397,830.16,831.66,0,auto_negative_other_video
auto_0295,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Rick Warren- A life of purpose - TED Talk,69,210.6,213.56,0,auto_negative_other_video
auto_0296,"fra DP sin væskeutskiller,",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,13,92.84,101.18,3,auto_seed_positive
auto_0296,"fra DP sin væskeutskiller,",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,16,113.42,114.28,1,auto_negative_same_video
auto_0296,"fra DP sin væskeutskiller,",exact_keyword,no,Jeff Han- The radical promise of the multi-touch interface - TED Talk,33,93.26,96.88,0,auto_negative_other_video
auto_0296,"fra DP sin væskeutskiller,",exact_keyword,no,AkerBP 1,46,243.44,250.0,0,auto_negative_other_video
auto_0297,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,13,92.84,101.18,3,auto_seed_positive
auto_0297,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,25,171.36,174.24,1,auto_negative_same_video
auto_0297,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Johan Sverdrup - System 21_30 – Oljeeksport og,25,194.14,194.68,0,auto_negative_other_video
auto_0297,where do they talk about Videre egen væskeutskiller mottar gass?,natural_search,no,Johan Sverdrup - System 26 Gassløft,12,90.0,90.98,0,auto_negative_other_video
auto_0298,"fra DP sin væskeutskiller,",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,13,92.84,101.18,3,auto_seed_positive
auto_0298,"fra DP sin væskeutskiller,",exact_keyword,no,Johan Sverdrup - System 43 - Fakkel,8,65.44,71.42,1,auto_negative_same_video
auto_0298,"fra DP sin væskeutskiller,",exact_keyword,no,Johan Sverdrup - System 71_72 - Brannvann og,7,58.7,64.46,0,auto_negative_other_video
auto_0298,"fra DP sin væskeutskiller,",exact_keyword,no,Johan Sverdrup - System 71_72 - Brannvann og,1,9.24,14.54,0,auto_negative_other_video
auto_0299,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,17,122.98,131.74,3,auto_seed_positive
auto_0299,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,34,202.84,205.8,1,auto_negative_same_video
auto_0299,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Johan Sverdrup - System 39 - Lasting og,7,158.72,162.34,0,auto_negative_other_video
auto_0299,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Johan Sverdrup - System 43 - Fakkel,25,171.36,174.24,0,auto_negative_other_video
auto_0300,bare er ett produsertvannetak,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,17,122.98,131.74,3,auto_seed_positive
auto_0300,bare er ett produsertvannetak,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,4,27.019999999999996,31.84,1,auto_negative_same_video
auto_0300,bare er ett produsertvannetak,exact_keyword,no,Jehane Noujaim- My wish- A global day of film - TED Talk,159,522.7,525.34,0,auto_negative_other_video
auto_0300,bare er ett produsertvannetak,exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,496,1028.24,1029.62,0,auto_negative_other_video
auto_0301,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,17,122.98,131.74,3,auto_seed_positive
auto_0301,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,18,133.14000000000001,135.22,1,auto_negative_same_video
auto_0301,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,30Min,681,1669.1,1669.52,0,auto_negative_other_video
auto_0301,where do they talk about Oppbyggingen systemet veldig grunn bare?,natural_search,no,Risk management,24,115.72,122.02,0,auto_negative_other_video
auto_0302,bare er ett produsertvannetak,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,17,122.98,131.74,3,auto_seed_positive
auto_0302,bare er ett produsertvannetak,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,34,202.84,205.8,1,auto_negative_same_video
auto_0302,bare er ett produsertvannetak,exact_keyword,no,David Pogue- Simplicity sells - TED Talk,108,580.82,581.02,0,auto_negative_other_video
auto_0302,bare er ett produsertvannetak,exact_keyword,no,Rick Warren- A life of purpose - TED Talk,63,191.88,193.56,0,auto_negative_other_video
auto_0303,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,27,175.82,182.22,3,auto_seed_positive
auto_0303,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,11,81.04,84.86,1,auto_negative_same_video
auto_0303,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,10,58.68,62.96,0,auto_negative_other_video
auto_0303,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Al Gore- Averting the climate crisis - TED Talk,249,942.9,944.86,0,auto_negative_other_video
auto_0304,flotasjonunits eller CFU-er for,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,27,175.82,182.22,3,auto_seed_positive
auto_0304,flotasjonunits eller CFU-er for,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,19,136.16000000000003,138.52,1,auto_negative_same_video
auto_0304,flotasjonunits eller CFU-er for,exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,289,613.54,616.38,0,auto_negative_other_video
auto_0304,flotasjonunits eller CFU-er for,exact_keyword,no,David Pogue- Simplicity sells - TED Talk,31,206.1,210.4,0,auto_negative_other_video
auto_0305,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,27,175.82,182.22,3,auto_seed_positive
auto_0305,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,34,202.84,205.8,1,auto_negative_same_video
auto_0305,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,Comedy 2,87,182.32,183.2,0,auto_negative_other_video
auto_0305,where do they talk about stor plass bruke kompakt flotasjonunits?,natural_search,no,video1,207,627.32,629.02,0,auto_negative_other_video
auto_0306,flotasjonunits eller CFU-er for,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,27,175.82,182.22,3,auto_seed_positive
auto_0306,flotasjonunits eller CFU-er for,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,25,169.48,173.12,1,auto_negative_same_video
auto_0306,flotasjonunits eller CFU-er for,exact_keyword,no,Rick Warren- A life of purpose - TED Talk,279,831.58,832.88,0,auto_negative_other_video
auto_0306,flotasjonunits eller CFU-er for,exact_keyword,no,Jehane Noujaim- My wish- A global day of film - TED Talk,136,463.58,464.34,0,auto_negative_other_video
auto_0307,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,5,34.48,42.3,3,auto_seed_positive
auto_0307,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,1,11.52,16.48,1,auto_negative_same_video
auto_0307,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,Johan Sverdrup - System 39 - Lasting og,5,150.57999999999998,152.94,0,auto_negative_other_video
auto_0307,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,17Min,191,748.96,754.58,0,auto_negative_other_video
auto_0308,på reiserplattformen for å,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,5,34.48,42.3,3,auto_seed_positive
auto_0308,på reiserplattformen for å,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,4,27.019999999999996,31.84,1,auto_negative_same_video
auto_0308,på reiserplattformen for å,exact_keyword,no,Al Gore- Averting the climate crisis - TED Talk,250,945.58,946.62,0,auto_negative_other_video
auto_0308,på reiserplattformen for å,exact_keyword,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,391,1081.62,1085.54,0,auto_negative_other_video
auto_0309,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,5,34.48,42.3,3,auto_seed_positive
auto_0309,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,Johan Sverdrup - System 44 - Produsert vann,28,184.14,187.28,1,auto_negative_same_video
auto_0309,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,17Min,271,1057.88,1061.98,0,auto_negative_other_video
auto_0309,where do they talk about rensede vannet blir normalt sendt?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,112,401.46,404.36,0,auto_negative_other_video
auto_0310,på reiserplattformen for å,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,5,34.48,42.3,3,auto_seed_positive
auto_0310,på reiserplattformen for å,exact_keyword,no,Johan Sverdrup - System 44 - Produsert vann,34,202.84,205.8,1,auto_negative_same_video
auto_0310,på reiserplattformen for å,exact_keyword,no,30Min,81,268.8,272.96,0,auto_negative_other_video
auto_0310,på reiserplattformen for å,exact_keyword,no,Johan Sverdrup - System 64 - Nitrogen,16,107.4,112.24,0,auto_negative_other_video
auto_0311,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,4,33.72,42.06,3,auto_seed_positive
auto_0311,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,6,50.68,52.08,1,auto_negative_same_video
auto_0311,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,315,871.74,874.82,0,auto_negative_other_video
auto_0311,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Rick Warren- A life of purpose - TED Talk,83,250.42,256.76,0,auto_negative_other_video
auto_0312,"væskutkylder, varmes den opp",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,4,33.72,42.06,3,auto_seed_positive
auto_0312,"væskutkylder, varmes den opp",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,9,71.72,73.74,1,auto_negative_same_video
auto_0312,"væskutkylder, varmes den opp",exact_keyword,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,32,140.26,144.54,0,auto_negative_other_video
auto_0312,"væskutkylder, varmes den opp",exact_keyword,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,76,206.86,208.42,0,auto_negative_other_video
auto_0313,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,4,33.72,42.06,3,auto_seed_positive
auto_0313,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,15,104.4,108.1,1,auto_negative_same_video
auto_0313,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,284,701.2,703.8,0,auto_negative_other_video
auto_0313,where do they talk about Etter eventuelle væskerester fjernet gassen?,natural_search,no,David Pogue- Simplicity sells - TED Talk,4,47.34,54.64,0,auto_negative_other_video
auto_0314,"væskutkylder, varmes den opp",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,4,33.72,42.06,3,auto_seed_positive
auto_0314,"væskutkylder, varmes den opp",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,0,0.0,10.04,1,auto_negative_same_video
auto_0314,"væskutkylder, varmes den opp",exact_keyword,no,Julia Sweeney- Letting go of God - TED Talk,15,44.5,47.58,0,auto_negative_other_video
auto_0314,"væskutkylder, varmes den opp",exact_keyword,no,Jehane Noujaim- My wish- A global day of film - TED Talk,45,197.46,199.86,0,auto_negative_other_video
auto_0315,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,3,22.099999999999998,31.58,3,auto_seed_positive
auto_0315,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,1,12.9,15.82,1,auto_negative_same_video
auto_0315,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Comedy 2,38,83.26,84.66,0,auto_negative_other_video
auto_0315,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,311,880.8199999999999,883.64,0,auto_negative_other_video
auto_0316,"henholdsvis P1 og P2,",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,3,22.099999999999998,31.58,3,auto_seed_positive
auto_0316,"henholdsvis P1 og P2,",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,2,16.86,20.68,1,auto_negative_same_video
auto_0316,"henholdsvis P1 og P2,",exact_keyword,no,video1,78,229.16,231.12,0,auto_negative_other_video
auto_0316,"henholdsvis P1 og P2,",exact_keyword,no,30Min,119,387.84,388.14,0,auto_negative_other_video
auto_0317,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,3,22.099999999999998,31.58,3,auto_seed_positive
auto_0317,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,2,16.86,20.68,1,auto_negative_same_video
auto_0317,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,30Min,696,1699.92,1702.08,0,auto_negative_other_video
auto_0317,where do they talk about Begge systemene tilførsel gass system?,natural_search,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,208,587.94,588.56,0,auto_negative_other_video
auto_0318,"henholdsvis P1 og P2,",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,3,22.099999999999998,31.58,3,auto_seed_positive
auto_0318,"henholdsvis P1 og P2,",exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,0,0.0,10.04,1,auto_negative_same_video
auto_0318,"henholdsvis P1 og P2,",exact_keyword,no,Jehane Noujaim- My wish- A global day of film - TED Talk,24,121.06,124.82,0,auto_negative_other_video
auto_0318,"henholdsvis P1 og P2,",exact_keyword,no,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,187,554.88,556.28,0,auto_negative_other_video
auto_0319,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,7,54.84,62.74,3,auto_seed_positive
auto_0319,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,17,115.46000000000001,118.94,1,auto_negative_same_video
auto_0319,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Al Gore- Averting the climate crisis - TED Talk,68,313.44,315.96,0,auto_negative_other_video
auto_0319,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,286,812.6,816.52,0,auto_negative_other_video
auto_0320,så er kvaliteten på,exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,7,54.84,62.74,3,auto_seed_positive
auto_0320,så er kvaliteten på,exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,11,81.48,82.82,1,auto_negative_same_video
auto_0320,så er kvaliteten på,exact_keyword,no,Jeff Han- The radical promise of the multi-touch interface - TED Talk,130,369.82,370.28,0,auto_negative_other_video
auto_0320,så er kvaliteten på,exact_keyword,no,David Pogue- Simplicity sells - TED Talk,231,1237.76,1238.88,0,auto_negative_other_video
auto_0321,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,7,54.84,62.74,3,auto_seed_positive
auto_0321,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Johan Sverdrup - System 45 - Brenngass,4,33.72,42.06,1,auto_negative_same_video
auto_0321,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,Jehane Noujaim- My wish- A global day of film - TED Talk,262,855.6199999999999,856.88,0,auto_negative_other_video
auto_0321,where do they talk about Siden normalt ikke væske gassen?,natural_search,no,David Pogue- Simplicity sells - TED Talk,125,679.84,683.74,0,auto_negative_other_video
auto_0322,så er kvaliteten på,exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,7,54.84,62.74,3,auto_seed_positive
auto_0322,så er kvaliteten på,exact_keyword,no,Johan Sverdrup - System 45 - Brenngass,13,90.7,95.24,1,auto_negative_same_video
auto_0322,så er kvaliteten på,exact_keyword,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,225,559.06,559.78,0,auto_negative_other_video
auto_0322,så er kvaliteten på,exact_keyword,no,Johan Sverdrup - System 21_30 – Oljeeksport og,0,0.0,7.66,0,auto_negative_other_video
auto_0323,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Johan Sverdrup - System 50 - Sjøvann,15,121.82,132.76,3,auto_seed_positive
auto_0323,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Johan Sverdrup - System 50 - Sjøvann,6,59.0,70.0,1,auto_negative_same_video
auto_0323,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,17Min,93,382.94,389.28,0,auto_negative_other_video
auto_0323,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Jeff Han- The radical promise of the multi-touch interface - TED Talk,40,114.88,115.56,0,auto_negative_other_video
auto_0324,"sjøvannet, sammen med en",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,15,121.82,132.76,3,auto_seed_positive
auto_0324,"sjøvannet, sammen med en",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,32,249.4,251.1,1,auto_negative_same_video
auto_0324,"sjøvannet, sammen med en",exact_keyword,no,17Min,181,706.58,708.24,0,auto_negative_other_video
auto_0324,"sjøvannet, sammen med en",exact_keyword,no,video1,178,537.68,539.76,0,auto_negative_other_video
auto_0325,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Johan Sverdrup - System 50 - Sjøvann,15,121.82,132.76,3,auto_seed_positive
auto_0325,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Johan Sverdrup - System 50 - Sjøvann,19,154.92000000000002,159.06,1,auto_negative_same_video
auto_0325,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,509,1054.1,1056.08,0,auto_negative_other_video
auto_0325,where do they talk about D-areatoren driftes under vakuum oppgave?,natural_search,no,Hans Rosling- The best stats you've ever seen - TED Talk,177,595.9,598.32,0,auto_negative_other_video
auto_0326,"sjøvannet, sammen med en",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,15,121.82,132.76,3,auto_seed_positive
auto_0326,"sjøvannet, sammen med en",exact_keyword,no,Johan Sverdrup - System 50 - Sjøvann,11,97.26,101.14,1,auto_negative_same_video
auto_0326,"sjøvannet, sammen med en",exact_keyword,no,Majora Carter- Greening the ghetto - TED Talk,131,390.92,392.72,0,auto_negative_other_video
auto_0326,"sjøvannet, sammen med en",exact_keyword,no,Majora Carter- Greening the ghetto - TED Talk,329,957.34,959.18,0,auto_negative_other_video
auto_0327,"where do they talk about utstyrt 3x50% sjøvannspumpe, oppgave forsyne?",natural_search,no,Johan Sverdrup - System 50 - Sjøvann,12,102.34,112.84,3,auto_seed_positive
