Filename	Start_Time	Text
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:13	or design and architecture community.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:16	Invest sustainably.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:18	Majora mentioned this.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:20	Listen, if you have invested money with managers
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:26	who you compensate on the basis of their annual performance,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:29	don't ever again complain about quarterly report CEO management.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:35	Over time, people do what you pay them to do.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:39	And if they judge how much they're going to get paid
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:43	on your capital that they've invested based on the short-term returns,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:49	you're going to get short-term decisions.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:54	A lot more to be said about that.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:55	Become a catalyst of change.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:57	Teach others.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:11:59	Learn about it.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:00	Talk about it.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:02	The movie comes out.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:03	The movie is a movie version of the slideshow that I gave two nights ago,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:07	except it's a lot more entertaining.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:09	And it comes out in May.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:12	Many of you here have the opportunity to ensure that a lot of people see it.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:18	Consider sending somebody to Nashville.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:22	Pick well.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:24	And I am personally going to train people to give this slideshow,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:29	repurposed with some of the personal stories,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:32	obviously replaced with a generic approach.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:35	And it's not just the slides.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:38	It's what they mean.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:38	And it's how they link together.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:40	And so I'm going to be conducting a course this summer
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:44	for a group of people that are nominated by different folks to come
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:49	and then give it en masse in communities all across the country.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:53	And we're going to update the slideshow for all of them every single week
Al Gore- Averting the climate crisis - TED Talk.mp4	00:12:58	to keep it right on the cutting edge.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:00	Working with Larry Lessig, it will be somewhere in that process posted with tools
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:06	and limited use.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:08	And we're going to introduce copyrights so that young people can remix it
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:13	and do it in their own way.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:18	Where did anybody get the idea that you ought to stay arm's length from politics?
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:22	It doesn't mean that I'm trying to convince you,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:23	if you're a Republican, that I'm trying to convince you to be a Democrat.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:27	We need Republicans as well.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:28	This used to be a bipartisan issue.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:30	And I know that in this group it really is.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:33	Become politically active.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:34	Make our democracy work the way it's supposed to work.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:38	Support the idea of capping carbon dioxide emissions,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:43	global warming pollution, and trading it.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:45	Here's why.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:47	As long as the United States is out of the world system,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:50	it's not a closed system.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:51	Once it becomes a closed system, with U.S. participation,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:55	then everybody who's on a board of directors...
Al Gore- Averting the climate crisis - TED Talk.mp4	00:13:58	How many people here serve on the board of directors of a corporation?
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:03	Once it's a closed system,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:04	you will have legal liability if you do not urge your CEO
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:10	to get the maximum income from reducing and trading the carbon emissions that can be avoided.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:16	The market will work to solve this problem
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:22	if we can accomplish this.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:25	Help with the mass persuasion campaign that will start this spring.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:29	We have to change the minds of the American people.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:31	Because presently the politicians do not have permission
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:34	to do what needs to be done.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:36	And in our modern country, the role of logic and reason
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:39	no longer includes mediating between wealth and power the way it once did.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:45	It's now repetition of short, hot-button, 30-second, 28-second television ads.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:50	We have to buy a lot of those ads.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:53	Let's rebrand global warming, as many of you have suggested.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:14:57	I like climate crisis instead of climate collapse.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:00	But again, those of you who are good at branding,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:02	I need your help on this.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:04	Somebody said, the test we're facing now, a scientist told me,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:09	is whether the combination of an opposable thumb and a neocortex
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:13	is a viable combination.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:17	That's really true.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:21	I said the other night, and I'll repeat now,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:25	this is not a political issue.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:26	Again, the Republicans here, this shouldn't be partisan.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:32	You have more influence than me.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:34	And some of us who are Democrats do.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:36	This is an opportunity, not just this,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:39	but connected to the ideas that are here,
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:42	to bring more coherence to them.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:45	We are one.
Al Gore- Averting the climate crisis - TED Talk.mp4	00:15:47	Thank you very much. I appreciate it.
Comedy 1.mp4	00:00:00	The English language was created by English people.
Comedy 1.mp4	00:00:02	I don't know when, but we decided to get letters to form words so we can communicate.
Comedy 1.mp4	00:00:08	But we also decided to sprinkle, for no apparent reason, letters within these words.
Comedy 1.mp4	00:00:13	They're silent.
Comedy 1.mp4	00:00:14	Shhh! Forever.
Comedy 1.mp4	00:00:16	Why? Why?
Comedy 1.mp4	00:00:19	Like the word hour, for example.
Comedy 1.mp4	00:00:21	Why is the word hour spelt with an H?
Comedy 1.mp4	00:00:23	Why is there an H?
Comedy 1.mp4	00:00:25	The silent H!
Comedy 1.mp4	00:00:26	Nobody has ever said, I'll see you in a hour.
Comedy 1.mp4	00:00:29	I'll see you in a hour.
Comedy 1.mp4	00:00:31	I'm just going to pick up the sandwich.
Comedy 1.mp4	00:00:33	I'll be back in a hour.
Comedy 1.mp4	00:00:36	Half a hour.
Comedy 1.mp4	00:00:37	Half, even half, has an L in it.
Comedy 1.mp4	00:00:40	Half. Half a hour.
Comedy 1.mp4	00:00:42	How long is the journey?
Comedy 1.mp4	00:00:44	About half a hour to a hour.
Comedy 1.mp4	00:00:46	The sandwich shop is half a hour away.
Comedy 1.mp4	00:00:50	It's a waste of everybody's time.
Comedy 1.mp4	00:00:53	The word subtle.
Comedy 1.mp4	00:00:54	Would anybody object if it was subtle?
Comedy 1.mp4	00:00:56	S-U-T-L-E?
Comedy 1.mp4	00:00:57	Not a single person would.
Comedy 1.mp4	00:00:59	But there's a B in the middle going, shhh, just ignore me.
Comedy 1.mp4	00:01:02	Just ignore me for a minute.
Comedy 1.mp4	00:01:03	I'm silent.
Comedy 1.mp4	00:01:05	I'm left here, left behind.
Comedy 1.mp4	00:01:08	I don't know, I was destined for another word, baboon, but here I am with the N.
Comedy 1.mp4	00:01:15	How I long to be in the word baboon where I have a purpose.
Comedy 1.mp4	00:01:21	Like all those words that should begin with N, but have a K.
Comedy 1.mp4	00:01:24	Of all the letters that...
Comedy 1.mp4	00:01:26	Why would a K be silent?
Comedy 1.mp4	00:01:27	Knickers.
Comedy 1.mp4	00:01:28	Why is it knickers?
Comedy 1.mp4	00:01:30	Knuckles.
Comedy 1.mp4	00:01:31	Knuckles.
Comedy 1.mp4	00:01:32	So I've been thinking about this, as you can probably tell, and I think we should have a day.
Comedy 1.mp4	00:01:37	We should have a day.
Comedy 1.mp4	00:01:39	Silent letter day.
Comedy 1.mp4	00:01:40	Where we all come out to play.
Comedy 1.mp4	00:01:44	It would be on a wednesday.
Comedy 1.mp4	00:01:46	A wednesday.
Comedy 1.mp4	00:01:49	Sometime in the autumn.
Comedy 1.mp4	00:01:50	In the autumn.
Comedy 1.mp4	00:01:52	In the autumn.
Comedy 1.mp4	00:01:53	In the autumn.
Comedy 1.mp4	00:01:57	Could be in February.
Comedy 1.mp4	00:01:59	I haven't put on a silver tie.
Comedy 1.mp4	00:02:00	Could be in February.
Comedy 1.mp4	00:02:01	Or the autumn.
Comedy 1.mp4	00:02:03	And we'll spend the day together.
Comedy 1.mp4	00:02:05	Families together.
Comedy 1.mp4	00:02:07	Talking, talking.
Comedy 1.mp4	00:02:09	And walking.
Comedy 1.mp4	00:02:10	We'll go for walks.
Comedy 1.mp4	00:02:12	And climbing.
Comedy 1.mp4	00:02:13	Climbing.
Comedy 1.mp4	00:02:14	Climbing.
Comedy 1.mp4	00:02:15	Climbing.
Comedy 1.mp4	00:02:15	Knitting.
Comedy 1.mp4	00:02:16	A lot of knitting.
Comedy 1.mp4	00:02:17	People will save up their knitting to do on silent letter day.
Comedy 1.mp4	00:02:21	And the knife is the only cutlery that you're allowed to use.
Comedy 1.mp4	00:02:25	The knife.
Comedy 1.mp4	00:02:26	No other cutlery is allowed on silent letter day.
Comedy 1.mp4	00:02:29	Food is buffet style.
Comedy 1.mp4	00:02:31	Buffet style.
Comedy 1.mp4	00:02:32	You go along with your knife.
Comedy 1.mp4	00:02:34	There's salmon.
Comedy 1.mp4	00:02:36	And swordfish.
Comedy 1.mp4	00:02:38	And sandwiches.
Comedy 1.mp4	00:02:40	And yoghurt.
Comedy 1.mp4	00:02:42	Yoghurt.
Comedy 1.mp4	00:02:44	Yoghurt.
Comedy 1.mp4	00:02:45	And you use your knife.
Comedy 1.mp4	00:02:47	All the flavours are very subtle.
Comedy 1.mp4	00:02:50	Very subtle flavours.
Comedy 1.mp4	00:02:52	And the gnome.
Comedy 1.mp4	00:02:54	Will be the symbol of silent letter day.
Comedy 1.mp4	00:02:58	My father at Christmas.
Comedy 1.mp4	00:03:00	The gnome.
Comedy 1.mp4	00:03:01	Everybody gives each other a gnome to celebrate.
Comedy 1.mp4	00:03:04	Happy silent letter day.
Comedy 1.mp4	00:03:06	I got you a gnome.
Comedy 1.mp4	00:03:08	I kept it hidden in the cupboard for months.
Comedy 1.mp4	00:03:12	I whorrapped it up.
Comedy 1.mp4	00:03:14	Do you like it?
Comedy 1.mp4	00:03:15	I whorrapped it up.
Comedy 1.mp4	00:03:17	I cut the whorrapping paper with scissors.
Comedy 1.mp4	00:03:20	I used scissors.
Comedy 1.mp4	00:03:22	I cut the whorrapping paper with scissors.
Comedy 1.mp4	00:03:25	I'm so sorry.
Comedy 1.mp4	00:03:26	I forgot.
Comedy 1.mp4	00:03:26	I didn't realise.
Comedy 1.mp4	00:03:27	Is it really silent letter day?
Comedy 1.mp4	00:03:28	Is it honestly?
Comedy 1.mp4	00:03:29	Is it honestly silent letter day?
Comedy 1.mp4	00:03:30	You mean honestly?
Comedy 1.mp4	00:03:31	Yes it is honestly.
Comedy 1.mp4	00:03:33	You should have knone.
Comedy 1.mp4	00:03:36	You're never listen.
Comedy 1.mp4	00:03:37	You're never listen.
Comedy 1.mp4	00:03:39	I'm not giving you a gnome.
Comedy 1.mp4	00:03:40	I'm sorry.
Comedy 1.mp4	00:03:41	I'm taking it back to the shop.
Comedy 1.mp4	00:03:43	I've kept the receipt.
Comedy 1.mp4	00:03:44	I've kept the receipt.
Comedy 1.mp4	00:03:48	And at the end of the day.
Comedy 1.mp4	00:03:51	I'm so sorry.
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	
Comedy 1.mp4	00:03:51	And at the end of the day.
Comedy 1.mp4	00:03:54	We will celebrate with champagne.
Comedy 1.mp4	00:04:00	We'll have you some champagne.
Comedy 1.mp4	00:04:02	Happy silent letter day.
Comedy 1.mp4	00:04:03	Just a drop.
Comedy 1.mp4	00:04:04	Maybe just a splash.
Comedy 1.mp4	00:04:06	There's a knock at the door.
Comedy 1.mp4	00:04:08	What could it be?
Comedy 1.mp4	00:04:09	Oh it's Chloe and Isla.
Comedy 1.mp4	00:04:11	Sorry.
Comedy 1.mp4	00:04:11	It's Chloe and Isla.
Comedy 1.mp4	00:04:12	My old friends from school.
Comedy 1.mp4	00:04:14	Friends from school.
Comedy 1.mp4	00:04:16	Fascinating.
Comedy 1.mp4	00:04:18	Grab a knife.
Comedy 1.mp4	00:04:19	Help yourself to la zagda.
Comedy 1.mp4	00:04:21	The signature.
Comedy 1.mp4	00:04:21	I'll help you.
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:21	
Comedy 1.mp4	00:04:23	And at the end of the day, when we are knackered,
Comedy 1.mp4	00:04:27	we go to sleep at half past the hour.
Comedy 2.mp4	00:00:00	I am 911.
Comedy 2.mp4	00:00:01	You work for 911?
Comedy 2.mp4	00:00:02	No!
Comedy 2.mp4	00:00:04	This is the lady we're calling.
Comedy 2.mp4	00:00:06	Hi! Please send the police!
Comedy 2.mp4	00:00:09	What's the matter?
Comedy 2.mp4	00:00:12	I'm getting robbed!
Comedy 2.mp4	00:00:14	Does he have a gun?
Comedy 2.mp4	00:00:16	No, he's got a knife!
Comedy 2.mp4	00:00:18	Well, okay then.
Comedy 2.mp4	00:00:20	You'll be just fine.
Comedy 2.mp4	00:00:22	The cops are on their way.
Comedy 2.mp4	00:00:23	They'll be there tomorrow morning.
Comedy 2.mp4	00:00:26	That's a tough job, seriously.
Comedy 2.mp4	00:00:27	Give her a big round of applause.
Comedy 2.mp4	00:00:29	This woman saves lives.
Comedy 2.mp4	00:00:33	Tammy, tell us one of your stories.
Comedy 2.mp4	00:00:35	One of your crazy calls.
Comedy 2.mp4	00:00:37	I've had people call and ask
Comedy 2.mp4	00:00:39	what the number is to 911.
Comedy 2.mp4	00:00:45	Hello, 911?
Comedy 2.mp4	00:00:47	Yes, how can I help you?
Comedy 2.mp4	00:00:48	What's the number for emergency?
Comedy 2.mp4	00:00:51	911.
Comedy 2.mp4	00:00:52	I know, I called 911.
Comedy 2.mp4	00:00:54	I want the emergency card.
Comedy 2.mp4	00:00:56	It's 911.
Comedy 2.mp4	00:00:57	I called 911!
Comedy 2.mp4	00:00:59	What is the 911 for the 911?
Comedy 2.mp4	00:01:02	It's 911.
Comedy 2.mp4	00:01:03	Oh, it's 911?
Comedy 2.mp4	00:01:05	Okay, I call you when I have emergency.
Comedy 2.mp4	00:01:11	How many Mormons here?
Comedy 2.mp4	00:01:12	Clap, let me see how many Mormons.
Comedy 2.mp4	00:01:14	Just one, two, three?
Comedy 2.mp4	00:01:17	Just three?
Comedy 2.mp4	00:01:19	Four?
Comedy 2.mp4	00:01:20	You are not Mormon.
Comedy 2.mp4	00:01:23	Habibi, you're not Mormon.
Comedy 2.mp4	00:01:26	Habibi, you go to the church just to get a fucking green card.
Comedy 2.mp4	00:01:29	You're not Mormon.
Comedy 2.mp4	00:01:29	
Comedy 2.mp4	00:01:29	Don't you lie to me.
Comedy 2.mp4	00:01:32	He goes in there, he goes,
Comedy 2.mp4	00:01:33	I am Mormon, I need a green card.
Comedy 2.mp4	00:01:35	Allahu Akbar.
Comedy 2.mp4	00:01:36	What?
Comedy 2.mp4	00:01:38	I'm sorry, I meant Jesus Christ.
Comedy 2.mp4	00:01:40	I meant, I meant Jesus Christ,
Comedy 2.mp4	00:01:43	the Mormon Jesus Christ green card.
Comedy 2.mp4	00:01:46	Thank you.
Comedy 2.mp4	00:01:47	If you give me a green card, I'll be more Mormon.
Comedy 2.mp4	00:01:50	I will bring maybe everybody else I convert.
Comedy 2.mp4	00:01:54	To Allah I convert.
Comedy 2.mp4	00:01:57	I want a real Mormon.
Comedy 2.mp4	00:01:59	I'm a Mormon person, yeah.
Comedy 2.mp4	00:02:00	I'm in Utah.
Comedy 2.mp4	00:02:01	I love to meet real Mormons.
Comedy 2.mp4	00:02:03	These two good looking Mormons too.
Comedy 2.mp4	00:02:04	My God, you're both so good looking.
Comedy 2.mp4	00:02:07	In dating, married?
Comedy 2.mp4	00:02:08	Married probably, Mormon married.
Comedy 2.mp4	00:02:10	You can make that happen.
Comedy 2.mp4	00:02:10	You can make that happen, but in your church,
Comedy 2.mp4	00:02:12	are you allowed to just date?
Comedy 2.mp4	00:02:14	Yeah.
Comedy 2.mp4	00:02:14	You have eight, nine wives.
Comedy 2.mp4	00:02:15	Oh, you have eight, nine of these?
Comedy 2.mp4	00:02:21	No fucking way.
Comedy 2.mp4	00:02:24	Wow.
Comedy 2.mp4	00:02:25	First date?
Comedy 2.mp4	00:02:28	Maximini's show is a first Mormon date.
Comedy 2.mp4	00:02:34	Like they were talking in the church,
Comedy 2.mp4	00:02:36	they're like, what should we do?
Comedy 2.mp4	00:02:37	Like, ah, for first date, I want to do something special.
Comedy 2.mp4	00:02:38	It's like, let's go to this Iranian comedian
Comedy 2.mp4	00:02:41	on our first date.
Comedy 2.mp4	00:02:43	I really love that.
Comedy 2.mp4	00:02:44	I really love that.
Comedy 2.mp4	00:02:45	And you know what I'm proud of you for,
Comedy 2.mp4	00:02:47	like in the crowd, like clapping and representing.
Comedy 2.mp4	00:02:49	That's really cool, just so you know.
Comedy 2.mp4	00:02:51	And I hope that you can accept the idea
Comedy 2.mp4	00:02:55	that he's going to have more of you.
Comedy 2.mp4	00:03:00	Can I ask you to stand up, uh?
Comedy 2.mp4	00:03:00	
Comedy 2.mp4	00:03:00	How old are you?
Comedy 2.mp4	00:03:02	You don't know?
Comedy 2.mp4	00:03:05	You have very bad pee?
Comedy 2.mp4	00:03:08	Well, go pee, you fucker.
Comedy 2.mp4	00:03:10	What am I, what the fuck are you doing?
Comedy 2.mp4	00:03:13	What are you, twelve?
Comedy 2.mp4	00:03:16	Go piss!
Comedy 2.mp4	00:03:17	I told this guy, you cannot leave.
Comedy 2.mp4	00:03:19	Hold your piss.
Comedy 2.mp4	00:03:22	What's your name?
Comedy 2.mp4	00:03:24	Daniel.
Comedy 2.mp4	00:03:24	Please go pee.
Comedy 2.mp4	00:03:26	Can you leave your breakfast.
Comedy 2.mp4	00:03:26	
Comedy 2.mp4	00:03:26	
Comedy 2.mp4	00:03:26	like Daniel, go, come here.
Comedy 2.mp4	00:03:29	Don't piss on my stage.
Comedy 2.mp4	00:03:38	Poor fucking guy.
Comedy 2.mp4	00:03:39	He couldn't even say how old he is
Comedy 2.mp4	00:03:40	because he was...
Comedy 2.mp4	00:03:42	He had the pizza.
Comedy 2.mp4	00:03:43	How old are you?
Comedy 2.mp4	00:03:44	No.
Comedy 2.mp4	00:03:47	What are you good at?
Comedy 2.mp4	00:03:50	Peeing.
Comedy 2.mp4	00:03:50	I'm gonna pee.
Comedy 2.mp4	00:03:53	This is the most adorable thing
Comedy 2.mp4	00:03:55	in the world, this guy.
Comedy 2.mp4	00:03:57	You know this guy?
Comedy 2.mp4	00:03:59	He's a very nice guy, huh?
Comedy 2.mp4	00:04:01	He was holding his piss.
Comedy 2.mp4	00:04:02	If I didn't ask, he was gonna die, huh?
Comedy 2.mp4	00:04:06	He didn't leave because you assholes
Comedy 2.mp4	00:04:08	didn't get up for the guy to get out.
Comedy 2.mp4	00:04:10	I had to let them go on stage
Comedy 2.mp4	00:04:12	to go to the bathroom.
Comedy 2.mp4	00:04:13	What a mean people you guys are.
Comedy 2.mp4	00:04:17	He wasn't gonna pee on anybody.
Comedy 2.mp4	00:04:19	You should just get up
Comedy 2.mp4	00:04:20	for the guy to go to the bathroom.
Comedy 2.mp4	00:04:23	You're back.
Comedy 2.mp4	00:04:26	Now you understand what I'm saying, yeah?
Comedy 2.mp4	00:04:29	How old are you?
Comedy 2.mp4	00:04:31	How old are you?
Comedy 2.mp4	00:04:33	Don't piss again.
Comedy 2.mp4	00:04:34	Don't piss again.
Comedy 2.mp4	00:04:37	26.
Comedy 2.mp4	00:04:39	Okay, you're a very sweet guy.
Comedy 2.mp4	00:04:40	Next time you have to pee,
Comedy 2.mp4	00:04:41	you say, guys, excuse me,
Comedy 2.mp4	00:04:43	I need to pee.
Comedy 2.mp4	00:04:44	And if this asshole doesn't get up,
Comedy 2.mp4	00:04:45	you whoop out your dick
Comedy 2.mp4	00:04:47	and you piss on him.
Comedy 2.mp4	00:04:49	Okay?
Comedy 2.mp4	00:04:53	What country?
Comedy 2.mp4	00:04:54	Iraq.
Comedy 2.mp4	00:04:54	Iraq!
Comedy 2.mp4	00:04:55	Iraq!
Comedy 2.mp4	00:04:56	Wonderful!
Comedy 2.mp4	00:04:57	What's your name?
Comedy 2.mp4	00:04:58	Safe?
Comedy 2.mp4	00:05:03	Security, that is definitely not safe.
Comedy 2.mp4	00:05:06	Any Arab named himself safe,
Comedy 2.mp4	00:05:08	that's fucking unsafe.
Comedy 2.mp4	00:05:10	How cleverly Arab is this guy?
Comedy 2.mp4	00:05:13	He's like, I am becoming American citizen.
Comedy 2.mp4	00:05:15	What should I change my name to?
Comedy 2.mp4	00:05:17	Safe.
Comedy 2.mp4	00:05:18	I am a safe Arab.
Comedy 2.mp4	00:05:21	That would definitely do me a job.
Comedy 2.mp4	00:05:23	Let me see the resume.
Comedy 2.mp4	00:05:24	Who is coming?
Comedy 2.mp4	00:05:25	Safe Abdul...
Comedy 2.mp4	00:05:28	But it's a safe Abdul.
Comedy 2.mp4	00:05:30	Okay, we give him a job.
Comedy 2.mp4	00:05:35	You're also Mormon, right?
Comedy 2.mp4	00:05:37	Yes, sir.
Comedy 2.mp4	00:05:37	What's your name?
Comedy 2.mp4	00:05:38	Flavio.
Comedy 2.mp4	00:05:39	Flavio?
Comedy 2.mp4	00:05:40	Yes, sir.
Comedy 2.mp4	00:05:41	You're Italian?
Comedy 2.mp4	00:05:42	Wow!
Comedy 2.mp4	00:05:44	I was born in Argentina.
Comedy 2.mp4	00:05:45	You're Mormons in Argentina?
Comedy 2.mp4	00:05:47	Yep.
Comedy 2.mp4	00:05:47	You guys went from Salt Lake City to Argentina?
Comedy 2.mp4	00:05:50	Converted this fucker and brought him to Utah?
Comedy 2.mp4	00:05:53	Damn!
Comedy 2.mp4	00:05:55	You guys are bad.
Comedy 2.mp4	00:05:56	Badass!
Comedy 2.mp4	00:05:57	And who are you here with?
Comedy 2.mp4	00:06:00	With two of your wives.
Comedy 2.mp4	00:06:01	Okay, nice.
Comedy 2.mp4	00:06:05	That's your daughter?
Comedy 2.mp4	00:06:06	My God!
Comedy 2.mp4	00:06:08	Are you Mormon?
Comedy 2.mp4	00:06:10	No?
Comedy 2.mp4	00:06:11	Listen, you have to convert tonight.
Comedy 2.mp4	00:06:16	Listen, Flavio called me and said,
Comedy 2.mp4	00:06:17	Max, I'm bringing this fucker,
Comedy 2.mp4	00:06:19	he's dating my daughter,
Comedy 2.mp4	00:06:19	and we're going to circumcise you tonight.
Comedy 2.mp4	00:06:22	On stage, bro.
Comedy 2.mp4	00:06:24	He's going to chop that dick up.
Comedy 2.mp4	00:06:26	Mormon style.
Comedy 2.mp4	00:06:29	Hallelujah.
Comedy 2.mp4	00:06:30	Boo!
Comedy 2.mp4	00:06:31	Oh!
Comedy 2.mp4	00:06:32	Welcome to the family.
Comedy 2.mp4	00:06:34	I hope you have enough to offer.
Comedy 2.mp4	00:06:38	Where are you guys from?
Comedy 2.mp4	00:06:39	Morocco.
Comedy 2.mp4	00:06:40	Morocco?
Comedy 2.mp4	00:06:41	Are you Moroccan?
Comedy 2.mp4	00:06:42	Yes.
Comedy 2.mp4	00:06:43	Ah, okay.
Comedy 2.mp4	00:06:44	In this lighting, I thought you're Chinese.
Comedy 2.mp4	00:06:47	You guys speak like so many languages.
Comedy 2.mp4	00:06:49	How many languages do you speak?
Comedy 2.mp4	00:06:50	Italian.
Comedy 2.mp4	00:06:51	Italian?
Comedy 2.mp4	00:06:52	Oh, Flavio.
Comedy 2.mp4	00:06:55	You have a lot of Italian.
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:56	
Comedy 2.mp4	00:06:58	Talk to him after the show.
Comedy 2.mp4	00:07:00	Maybe he can marry you too.
Comedy 2.mp4	00:07:03	You don't want to be the second wife?
Comedy 2.mp4	00:07:05	Fifth.
Comedy 2.mp4	00:07:06	Fifth?
Comedy 2.mp4	00:07:07	Oh, shit.
Comedy 2.mp4	00:07:08	You mind being the fifth?
Comedy 2.mp4	00:07:10	Why not?
Comedy 2.mp4	00:07:11	You have four other girls to hang out with
Comedy 2.mp4	00:07:13	when he's not around.
Comedy 2.mp4	00:07:15	You don't want that?
Comedy 2.mp4	00:07:17	Have you ever tried anything lesbian?
Comedy 2.mp4	00:07:20	You've never tried?
Comedy 2.mp4	00:07:22	Listen, Moroccans should try being a lesbian
Comedy 2.mp4	00:07:24	one time in their life.
